timestamp,TEMP,TEMP_qc,PRES,PRES_qc,CNDC,CNDC_qc,PSAL,PSAL_qc,SVEL,SVEL_qc
2019-04-04 14:28:12+00:00,14.6696,1,19.531,1,4.61244,1,38.2605,1,1509.77,1
2019-04-04 14:28:22+00:00,14.6688,1,19.556,1,4.61227,1,38.2597,1,1509.76,1
2019-04-04 14:28:32+00:00,14.6688,1,19.559,1,4.61238,1,38.2606,1,1509.76,1
2019-04-04 14:28:42+00:00,14.6694,1,19.55,1,4.61227,1,38.259,1,1509.76,1
2019-04-04 14:28:52+00:00,14.6699,1,19.565,1,4.6124,1,38.2598,1,1509.77,1
2019-04-04 14:29:02+00:00,14.6704,1,19.553,1,4.61239,1,38.2591,1,1509.77,1
2019-04-04 14:29:12+00:00,14.6703,1,19.561,1,4.61258,1,38.261,1,1509.77,1
2019-04-04 14:29:22+00:00,14.6709,1,19.524,1,4.61245,1,38.2593,1,1509.77,1
2019-04-04 14:29:32+00:00,14.6717,1,19.574,1,4.61256,1,38.2595,1,1509.77,1
2019-04-04 14:29:42+00:00,14.6714,1,19.568,1,4.61249,1,38.259,1,1509.77,1
2019-04-04 14:29:52+00:00,14.6715,1,19.531,1,4.61242,1,38.2584,1,1509.77,1
2019-04-04 14:30:02+00:00,14.6712,1,19.553,1,4.61244,1,38.2588,1,1509.77,1
2019-04-04 14:30:12+00:00,14.6713,1,19.576,1,4.61242,1,38.2586,1,1509.77,1
2019-04-04 14:30:22+00:00,14.6696,1,19.562,1,4.61235,1,38.2595,1,1509.77,1
2019-04-04 14:30:32+00:00,14.668,1,19.54,1,4.61205,1,38.2584,1,1509.76,1
